"","lhs","rhs","support","confidence","lift"
"1","{}","{fashion_innovativeness=high}",0.125893347993403,0.125893347993403,1
"2","{Q41.Sex=Female}","{fashion_innovativeness=high}",0.101154480483782,0.152697095435685,1.21290836942144
"3","{functional_aspect=high}","{fashion_innovativeness=high}",0.102803738317757,0.129680998613037,1.03008618548959
"4","{aesthetic_aspect=high}","{fashion_innovativeness=high}",0.108301264431006,0.144534115920763,1.14806793388589
"5","{sustainable_commitment=low,functional_aspect=low}","{fashion_innovativeness=low}",0.11654755360088,0.909871244635193,1.04091559370529
"6","{Q41.Sex=Female,functional_aspect=low}","{fashion_innovativeness=low}",0.118196811434854,0.870445344129555,0.995811371680289
"7","{functional_aspect=low,production_cues_a_g=low}","{fashion_innovativeness=low}",0.129191863661352,0.914396887159533,1.04609304260578
"8","{functional_aspect=low,product_cues_8_10=low}","{fashion_innovativeness=low}",0.145134689389775,0.894915254237288,1.02380556443876
"9","{functional_aspect=low,product_cues_11_13=low}","{fashion_innovativeness=low}",0.158328752061572,0.888888888888889,1.01691125087351
"10","{functional_aspect=low}","{fashion_innovativeness=low}",0.184167124793843,0.888594164456233,1.01657407870811
"11","{functional_aspect=low,product_cues_1_10=low}","{fashion_innovativeness=low}",0.179769103903244,0.891008174386921,1.01933576679862
"12","{functional_aspect=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.180868609125893,0.886792452830189,1.01451287528183
"13","{functional_aspect=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.182517866959868,0.890080428954424,1.01827440268434
"14","{aesthetic_aspect=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.104452996151732,0.95959595959596,1.09780191855664
"15","{aesthetic_aspect=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.107751511819681,0.937799043062201,1.07286569769191
"16","{aesthetic_aspect=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.107751511819681,0.928909952606635,1.06269635458583
"17","{aesthetic_aspect=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.108851017042331,0.908256880733945,1.03906872078934
"18","{production_cues_a_g=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.124244090159428,0.949579831932773,1.0863432165319
"19","{sustainable_commitment=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.125343595382078,0.930612244897959,1.06464381979207
"20","{product_cues_8_10=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.125343595382078,0.923076923076923,1.05602322206096
"21","{Q41.Sex=Female,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.128642111050027,0.906976744186047,1.03760421237385
"22","{functional_aspect=high,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.14238592633315,0.911971830985915,1.04331871733546
"23","{product_cues_11_13=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.188015393073117,0.931880108991826,1.0660942882114
"24","{product_cues_1_10=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.19736118746564,0.942257217847769,1.07796596180194
"25","{product_cues_1_13=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.215503023639362,0.937799043062201,1.07286569769191
"26","{product_cues_1_7_11_13=low,aesthetic_aspect=low}","{fashion_innovativeness=low}",0.216602528862012,0.933649289099526,1.06811827476229
"27","{aesthetic_aspect=low}","{fashion_innovativeness=low}",0.233095107201759,0.929824561403509,1.06374269005848
"28","{production_cues_a_g=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.11324903793293,0.903508771929825,1.03363676486815
"29","{product_cues_8_10=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.117097306212205,0.930131004366812,1.06409326851776
"30","{Q41.Sex=Male,product_cues_1_13=high}","{fashion_innovativeness=low}",0.11434854315558,0.888888888888889,1.01691125087352
"31","{Q41.Sex=Male,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.126443100604728,0.894941634241245,1.02383574382693
"32","{sustainable_commitment=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.133589884551952,0.945525291828794,1.08170472065193
"33","{Q41.Sex=Male,product_cues_1_10=high}","{fashion_innovativeness=low}",0.1434854315558,0.903114186851211,1.03318534961154
"34","{product_cues_11_13=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.152281473336998,0.938983050847458,1.07422023238461
"35","{Q41.Sex=Male,product_cues_11_13=high}","{fashion_innovativeness=low}",0.160527762506872,0.915360501567398,1.04719544173025
"36","{product_cues_1_10=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.16932380428807,0.947692307692308,1.08418384131592
"37","{Q41.Sex=Male,sustainable_commitment=high}","{fashion_innovativeness=low}",0.179219351291919,0.913165266106443,1.04468403713687
"38","{product_cues_1_7_11_13=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.186366135239142,0.949579831932773,1.0863432165319
"39","{product_cues_1_13=low,Q41.Sex=Male}","{fashion_innovativeness=low}",0.19846069268829,0.95,1.08682389937107
"40","{Q41.Sex=Male,product_cues_8_10=high}","{fashion_innovativeness=low}",0.195711929631666,0.924675324675325,1.05785183370089
"41","{Q41.Sex=Male,production_cues_a_g=high}","{fashion_innovativeness=low}",0.19956019791094,0.940414507772021,1.0758578551178
"42","{aesthetic_aspect=high,Q41.Sex=Male}","{fashion_innovativeness=low}",0.208356239692139,0.911057692307692,1.04227291969037
"43","{functional_aspect=high,Q41.Sex=Male}","{fashion_innovativeness=low}",0.246838922484882,0.927685950413223,1.06129606528406
"44","{Q41.Sex=Male}","{fashion_innovativeness=low}",0.31280923584387,0.92671009771987,1.06017966525311
"45","{Q41.Sex=Female,product_cues_1_13=high}","{fashion_innovativeness=low}",0.178669598680594,0.810473815461347,0.927202434166157
"46","{sustainable_commitment=high,product_cues_1_13=high}","{fashion_innovativeness=low}",0.205057724024189,0.834451901565996,0.954633967892167
"47","{product_cues_1_13=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.239142385926333,0.844660194174757,0.966312511448984
"48","{product_cues_1_13=high}","{fashion_innovativeness=low}",0.293018141836174,0.839370078740157,0.960260486307136
"49","{production_cues_a_g=high,product_cues_1_13=high}","{fashion_innovativeness=low}",0.246838922484882,0.837686567164179,0.958334506711724
"50","{aesthetic_aspect=high,product_cues_1_13=high}","{fashion_innovativeness=low}",0.275426058273777,0.839195979899497,0.960061312853576
"51","{product_cues_8_10=high,product_cues_1_13=high}","{fashion_innovativeness=low}",0.278724573941726,0.8421926910299,0.963489625775716
"52","{product_cues_1_13=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.283122594832325,0.842880523731588,0.964276523690414
"53","{product_cues_1_13=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.289169873556899,0.840255591054313,0.96127353467157
"54","{functional_aspect=high,product_cues_1_13=high}","{fashion_innovativeness=low}",0.291368884002199,0.839936608557845,0.960908610670893
"55","{production_cues_a_g=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.105552501374382,0.849557522123894,0.971915177826014
"56","{production_cues_a_g=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.118196811434854,0.892116182572614,1.02060335603747
"57","{functional_aspect=high,production_cues_a_g=low}","{fashion_innovativeness=low}",0.202858713578889,0.868235294117647,0.993283018867925
"58","{production_cues_a_g=low,product_cues_8_10=low}","{fashion_innovativeness=low}",0.213853765805388,0.882086167800453,1.00912876681071
"59","{aesthetic_aspect=high,production_cues_a_g=low}","{fashion_innovativeness=low}",0.207806487080814,0.851351351351351,0.973967363590005
"60","{Q41.Sex=Female,production_cues_a_g=low}","{fashion_innovativeness=low}",0.218801539307312,0.876651982378855,1.00291192197933
"61","{sustainable_commitment=low,production_cues_a_g=low}","{fashion_innovativeness=low}",0.22649807586586,0.903508771929825,1.03363676486815
"62","{production_cues_a_g=low,product_cues_11_13=low}","{fashion_innovativeness=low}",0.246838922484882,0.88560157790927,1.01315048441318
"63","{production_cues_a_g=low,product_cues_1_10=low}","{fashion_innovativeness=low}",0.262231995601979,0.906844106463878,1.03745247148289
"64","{production_cues_a_g=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.268279274326553,0.903703703703704,1.03385977172141
"65","{production_cues_a_g=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.28587135788895,0.891938250428816,1.02039979718869
"66","{production_cues_a_g=low}","{fashion_innovativeness=low}",0.332050577240242,0.885630498533724,1.01318357033512
"67","{product_cues_8_10=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.103903243540407,0.832599118942731,0.95251433796027
"68","{product_cues_8_10=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.115997800989555,0.837301587301587,0.957894080063892
"69","{functional_aspect=high,product_cues_8_10=low}","{fashion_innovativeness=low}",0.184716877405168,0.844221105527638,0.965810182990424
"70","{aesthetic_aspect=high,product_cues_8_10=low}","{fashion_innovativeness=low}",0.204507971412864,0.834080717488789,0.954209323969879
"71","{Q41.Sex=Female,product_cues_8_10=low}","{fashion_innovativeness=low}",0.212754260582738,0.834051724137931,0.954176154847105
"72","{sustainable_commitment=low,product_cues_8_10=low}","{fashion_innovativeness=low}",0.225948323254535,0.881974248927039,1.00900072880395
"73","{product_cues_8_10=low,product_cues_11_13=low}","{fashion_innovativeness=low}",0.259483232545355,0.86764705882353,0.992610062893082
"74","{product_cues_8_10=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.285321605277625,0.881154499151104,1.00806291443765
"75","{product_cues_8_10=low}","{fashion_innovativeness=low}",0.329851566794942,0.865800865800866,0.990497971630047
"76","{product_cues_8_10=low,product_cues_1_10=low}","{fashion_innovativeness=low}",0.300714678394722,0.883683360258481,1.01095599516363
"77","{product_cues_8_10=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.315557998900495,0.86969696969697,0.994955212502382
"78","{sustainable_commitment=low,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.108301264431006,0.852813852813853,0.975640502055596
"79","{Q41.Sex=Female,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.200109950522265,0.8,0.915220125786164
"80","{sustainable_commitment=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.218251786695987,0.825363825363825,0.944236980086037
"81","{product_cues_1_7_11_13=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.259483232545355,0.844364937388193,0.96597473025731
"82","{production_cues_a_g=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.262781748213304,0.83859649122807,0.959375482731987
"83","{product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.326553051126993,0.834269662921348,0.954425482298071
"84","{product_cues_8_10=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.282023089609676,0.84375,0.965271226415094
"85","{product_cues_1_7_11_13=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.299065420560748,0.834355828220859,0.954524057568391
"86","{aesthetic_aspect=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.310060472787246,0.831858407079646,0.951666944954639
"87","{functional_aspect=high,product_cues_1_7_11_13=high}","{fashion_innovativeness=low}",0.323254535459043,0.8328611898017,0.952814153615907
"88","{sustainable_commitment=low,product_cues_1_10=high}","{fashion_innovativeness=low}",0.120395821880154,0.845559845559846,0.967341735266264
"89","{product_cues_11_13=low,product_cues_1_10=high}","{fashion_innovativeness=low}",0.126992853216053,0.822064056939502,0.940461961995568
"90","{Q41.Sex=Female,product_cues_1_10=high}","{fashion_innovativeness=low}",0.229246838922485,0.803468208092486,0.919187843094485
"91","{product_cues_1_10=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.245739417262232,0.84819734345351,0.970359099208765
"92","{sustainable_commitment=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.252336448598131,0.836065573770492,0.956480049489638
"93","{production_cues_a_g=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.302913688840022,0.845092024539877,0.966806536250338
"94","{product_cues_1_10=high}","{fashion_innovativeness=low}",0.372732270478285,0.839108910891089,0.959961703717542
"95","{aesthetic_aspect=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.336998350742166,0.836289222373806,0.95673590911821
"96","{product_cues_8_10=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.343595382078065,0.85149863760218,0.974135862766268
"97","{functional_aspect=high,product_cues_1_10=high}","{fashion_innovativeness=low}",0.368334249587686,0.839598997493734,0.96052237512019
"98","{product_cues_1_7_11_13=low,product_cues_11_13=high}","{fashion_innovativeness=low}",0.139637163276526,0.916967509025271,1.04903389868992
"99","{sustainable_commitment=low,product_cues_11_13=high}","{fashion_innovativeness=low}",0.14458493677845,0.870860927152318,0.996286809113249
"100","{product_cues_1_10=low,product_cues_11_13=high}","{fashion_innovativeness=low}",0.153380978559648,0.902912621359223,1.03295475361788
"101","{product_cues_1_13=low,product_cues_11_13=high}","{fashion_innovativeness=low}",0.159978009895547,0.906542056074766,1.03710691823899
"102","{Q41.Sex=Female,product_cues_11_13=high}","{fashion_innovativeness=low}",0.238592633315008,0.839458413926499,0.96036154398258
"103","{sustainable_commitment=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.25453545904343,0.867041198501873,0.991916943443337
"104","{production_cues_a_g=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.31390874106652,0.863842662632375,0.988257737942321
"105","{product_cues_8_10=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.328752061572292,0.870451237263464,0.995818113573737
"106","{product_cues_11_13=high}","{fashion_innovativeness=low}",0.39912039582188,0.868421052631579,0.993495531281033
"107","{aesthetic_aspect=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.354040681693238,0.862115127175368,0.986281393919494
"108","{functional_aspect=high,product_cues_11_13=high}","{fashion_innovativeness=low}",0.37328202308961,0.867177522349936,0.992072901355053
"109","{sustainable_commitment=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.183617372182518,0.897849462365591,1.02716237235409
"110","{sustainable_commitment=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.183067619571193,0.871727748691099,0.997278474760447
"111","{sustainable_commitment=low,product_cues_11_13=low}","{fashion_innovativeness=low}",0.264980758658604,0.899253731343284,1.0287688913921
"112","{sustainable_commitment=low,product_cues_1_10=low}","{fashion_innovativeness=low}",0.289169873556899,0.90846286701209,1.03930437427358
"113","{Q41.Sex=Female,sustainable_commitment=low}","{fashion_innovativeness=low}",0.275975810885102,0.864027538726334,0.988469240844781
"114","{aesthetic_aspect=high,sustainable_commitment=low}","{fashion_innovativeness=low}",0.284222100054975,0.871838111298482,0.99740473235971
"115","{functional_aspect=high,sustainable_commitment=low}","{fashion_innovativeness=low}",0.293018141836174,0.88099173553719,1.00787670876865
"116","{sustainable_commitment=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.301264431006047,0.902800658978583,1.03282666583776
"117","{sustainable_commitment=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.321605277625069,0.9,1.02962264150943
"118","{sustainable_commitment=low}","{fashion_innovativeness=low}",0.409565695437053,0.889021479713604,1.01706293811261
"119","{product_cues_1_10=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.212204507971413,0.893518518518518,1.02220766363848
"120","{product_cues_11_13=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.210005497526113,0.854586129753915,0.977668031460611
"121","{product_cues_1_7_11_13=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.246289169873557,0.896,1.0250465408805
"122","{product_cues_1_13=low,sustainable_commitment=high}","{fashion_innovativeness=low}",0.259483232545355,0.883895131086142,1.01119826631805
"123","{Q41.Sex=Female,sustainable_commitment=high}","{fashion_innovativeness=low}",0.285321605277625,0.831730769230769,0.951520924044509
"124","{product_cues_8_10=high,sustainable_commitment=high}","{fashion_innovativeness=low}",0.360637713029137,0.870026525198939,0.99533223228734
"125","{sustainable_commitment=high,production_cues_a_g=high}","{fashion_innovativeness=low}",0.358988455195162,0.864900662251656,0.989468116123121
"126","{aesthetic_aspect=high,sustainable_commitment=high}","{fashion_innovativeness=low}",0.356789444749863,0.842857142857143,0.964249775381851
"127","{functional_aspect=high,sustainable_commitment=high}","{fashion_innovativeness=low}",0.396921385376581,0.862604540023895,0.986841294530481
"128","{sustainable_commitment=high}","{fashion_innovativeness=low}",0.464540956569544,0.861365953109072,0.985424319940505
"129","{product_cues_11_13=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.215503023639362,0.892938496583144,1.02154410395267
"130","{product_cues_11_13=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.228147333699835,0.871848739495798,0.997416891284816
"131","{aesthetic_aspect=high,product_cues_11_13=low}","{fashion_innovativeness=low}",0.2869708631116,0.847402597402597,0.969449889732909
"132","{functional_aspect=high,product_cues_11_13=low}","{fashion_innovativeness=low}",0.316657504123145,0.874051593323217,0.999937011481089
"133","{Q41.Sex=Female,product_cues_11_13=low}","{fashion_innovativeness=low}",0.322704782847719,0.853197674418605,0.976079603627322
"134","{product_cues_11_13=low,product_cues_1_10=low}","{fashion_innovativeness=low}",0.347993402968664,0.901709401709402,1.03157824006881
"135","{product_cues_11_13=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.407916437603079,0.893975903614458,1.02273092369478
"136","{product_cues_11_13=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.421110500274876,0.887601390498262,1.01543832032474
"137","{product_cues_11_13=low}","{fashion_innovativeness=low}",0.474986256184717,0.878942014242116,1.00553177604177
"138","{product_cues_1_10=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.20065970313359,0.931122448979592,1.06522750609678
"139","{product_cues_1_10=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.239142385926333,0.896907216494845,1.02608441937366
"140","{aesthetic_aspect=high,product_cues_1_10=low}","{fashion_innovativeness=low}",0.304013194062672,0.877777777777778,1.0041998602376
"141","{functional_aspect=high,product_cues_1_10=low}","{fashion_innovativeness=low}",0.321605277625069,0.908385093167702,1.03921539903903
"142","{Q41.Sex=Female,product_cues_1_10=low}","{fashion_innovativeness=low}",0.332050577240242,0.880466472303207,1.0072757944148
"143","{product_cues_1_10=low}","{fashion_innovativeness=low}",0.501374381528312,0.902077151335312,1.03199895489241
"144","{product_cues_1_10=low,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.473886750962067,0.906414300736067,1.03696076291755
"145","{product_cues_1_10=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.497526113249038,0.903193612774451,1.03327621486587
"146","{product_cues_1_7_11_13=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.262231995601979,0.920849420849421,1.0534749034749
"147","{product_cues_1_7_11_13=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.279274326553051,0.895943562610229,1.0249819750868
"148","{aesthetic_aspect=high,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.330951072017592,0.878832116788321,1.00540605058991
"149","{functional_aspect=high,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.366684991753711,0.90625,1.03677279874214
"150","{Q41.Sex=Female,product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.361187465640462,0.876,1.00216603773585
"151","{product_cues_1_7_11_13=low}","{fashion_innovativeness=low}",0.547553600879604,0.899728997289973,1.02931260759148
"152","{product_cues_1_7_11_13=low,product_cues_1_13=low}","{fashion_innovativeness=low}",0.537658053875756,0.903047091412743,1.033108590742
"153","{product_cues_1_13=low,product_cues_8_10=high}","{fashion_innovativeness=low}",0.265530511269929,0.92175572519084,1.0545117384416
"154","{Q41.Sex=Female,product_cues_8_10=high}","{fashion_innovativeness=low}",0.348543155579989,0.855600539811066,0.978828542085742
"155","{product_cues_8_10=high,production_cues_a_g=high}","{fashion_innovativeness=low}",0.4260582737768,0.875706214689266,1.00182993994954
"156","{aesthetic_aspect=high,product_cues_8_10=high}","{fashion_innovativeness=low}",0.436503573391974,0.865866957470011,0.990573582162233
"157","{product_cues_8_10=high}","{fashion_innovativeness=low}",0.544255085211655,0.879218472468916,1.00584805120815
"158","{functional_aspect=high,product_cues_8_10=high}","{fashion_innovativeness=low}",0.505222649807587,0.880268199233716,1.0070489650353
"159","{product_cues_1_13=low,production_cues_a_g=high}","{fashion_innovativeness=low}",0.295217152281473,0.89351081530782,1.02219885097165
"160","{Q41.Sex=Female,production_cues_a_g=high}","{fashion_innovativeness=low}",0.342495876855415,0.829560585885486,0.949038179701697
"161","{aesthetic_aspect=high,production_cues_a_g=high}","{fashion_innovativeness=low}",0.433205057724024,0.857453754080522,0.980948665831742
"162","{production_cues_a_g=high}","{fashion_innovativeness=low}",0.542056074766355,0.867194371152155,0.99209217680866
"163","{functional_aspect=high,production_cues_a_g=high}","{fashion_innovativeness=low}",0.487080813633865,0.871189773844641,0.99666301800214
"164","{aesthetic_aspect=high,product_cues_1_13=low}","{fashion_innovativeness=low}",0.365585486531061,0.868146214099217,0.993181109085834
"165","{Q41.Sex=Female,product_cues_1_13=low}","{fashion_innovativeness=low}",0.382627817482133,0.865671641791045,0.990350136111893
"166","{functional_aspect=high,product_cues_1_13=low}","{fashion_innovativeness=low}",0.398570643210555,0.893958076448829,1.02271052896882
"167","{product_cues_1_13=low}","{fashion_innovativeness=low}",0.581088510170423,0.892736486486486,1.02131299932007
"168","{Q41.Sex=Female,aesthetic_aspect=high}","{fashion_innovativeness=low}",0.432655305112699,0.83104540654699,0.950736851892438
"169","{Q41.Sex=Female,functional_aspect=high}","{fashion_innovativeness=low}",0.443100604727872,0.84133611691023,0.962509683433778
"170","{Q41.Sex=Female}","{fashion_innovativeness=low}",0.561297416162727,0.847302904564315,0.969335838617918
"171","{functional_aspect=high,aesthetic_aspect=high}","{fashion_innovativeness=low}",0.547553600879604,0.860103626943005,0.983980187049891
"172","{aesthetic_aspect=high}","{fashion_innovativeness=low}",0.641011544804838,0.855465884079237,0.978674492540964
"173","{functional_aspect=high}","{fashion_innovativeness=low}",0.689939527212754,0.870319001386963,0.99566683240433
"174","{}","{fashion_innovativeness=low}",0.874106652006597,0.874106652006597,1
